Path,Mask Path,Species,LAB Color,color_label
flowers/bellflower/49796073878_d66933ecf6_c.jpg,masks/bellflower_49796073878_d66933ecf6_c.pt,bellflower,[     71.327      157.33       82.75],maroon
flowers/bellflower/49813752778_622041d58f_c.jpg,masks/bellflower_49813752778_622041d58f_c.pt,bellflower,[     36.707      158.88      88.966],maroon
flowers/bellflower/49814289096_631c324052_c.jpg,masks/bellflower_49814289096_631c324052_c.pt,bellflower,[     117.92      179.95       54.98],purple
flowers/bellflower/49814597752_6c8a8f6585_c.jpg,masks/bellflower_49814597752_6c8a8f6585_c.pt,bellflower,[     155.26      158.05      90.339],purple
flowers/bellflower/49821555603_80f4a03683_c.jpg,masks/bellflower_49821555603_80f4a03683_c.pt,bellflower,[     105.55      186.81        56.9],purple
flowers/bellflower/49822297706_0451120d2f_c.jpg,masks/bellflower_49822297706_0451120d2f_c.pt,bellflower,[     185.16      159.23      89.863],pink
flowers/bellflower/4983218141_7fb86edf28_c.jpg,masks/bellflower_4983218141_7fb86edf28_c.pt,bellflower,[     145.89      161.61       83.21],purple
flowers/bellflower/49842928652_162478129d_c.jpg,masks/bellflower_49842928652_162478129d_c.pt,bellflower,[     100.35      176.71       73.97],purple
flowers/bellflower/49842982507_468737ea50_c.jpg,masks/bellflower_49842982507_468737ea50_c.pt,bellflower,[     35.242      174.24      66.364],maroon
flowers/bellflower/49845937431_b74b98b21f_c.jpg,masks/bellflower_49845937431_b74b98b21f_c.pt,bellflower,[     71.939      162.51      86.761],maroon
flowers/bellflower/49873085383_c86ca4ca13_c.jpg,masks/bellflower_49873085383_c86ca4ca13_c.pt,bellflower,[     200.51      123.26      110.37],white
flowers/bellflower/49874892416_45310f3ce6_c.jpg,masks/bellflower_49874892416_45310f3ce6_c.pt,bellflower,[     113.44       140.6      104.76],purple
flowers/bellflower/49878394458_62a31f3ef2_c.jpg,masks/bellflower_49878394458_62a31f3ef2_c.pt,bellflower,[     45.545      160.99      149.07],maroon
flowers/bellflower/49880336927_397bd3a166_c.jpg,masks/bellflower_49880336927_397bd3a166_c.pt,bellflower,[     188.35      152.26      92.386],pink
flowers/bellflower/4989037478_f209c44002_c.jpg,masks/bellflower_4989037478_f209c44002_c.pt,bellflower,[     199.83      127.84      127.72],white
flowers/bellflower/49902526682_1f0ca7337d_c.jpg,masks/bellflower_49902526682_1f0ca7337d_c.pt,bellflower,[      138.1      162.65      74.556],purple
flowers/bellflower/49908741136_eaa55c00ac_c.jpg,masks/bellflower_49908741136_eaa55c00ac_c.pt,bellflower,[      160.4      148.97      91.167],pink
flowers/bellflower/49915108948_fe02c57dc0_c.jpg,masks/bellflower_49915108948_fe02c57dc0_c.pt,bellflower,[     151.44      150.53      88.498],purple
flowers/bellflower/49915849921_0b8190cdc8_c.jpg,masks/bellflower_49915849921_0b8190cdc8_c.pt,bellflower,[     190.82      144.54      99.054],pink
flowers/bellflower/49917405922_84045f2003_c.jpg,masks/bellflower_49917405922_84045f2003_c.pt,bellflower,[     108.22      170.41      71.594],purple
flowers/bellflower/49932836651_0db12ba679_c.jpg,masks/bellflower_49932836651_0db12ba679_c.pt,bellflower,[     82.007      152.08      89.766],purple
flowers/bellflower/49942694748_2223979ae2_c.jpg,masks/bellflower_49942694748_2223979ae2_c.pt,bellflower,[     33.018      149.97      99.145],maroon
flowers/bellflower/49943206401_478e01a14c_c.jpg,masks/bellflower_49943206401_478e01a14c_c.pt,bellflower,[     155.93      123.17      130.11],pink
flowers/bellflower/4995302846_3afacba2d0_c.jpg,masks/bellflower_4995302846_3afacba2d0_c.pt,bellflower,[     166.99       148.5      101.31],pink
flowers/bellflower/49957449617_a90d0d9c3c_c.jpg,masks/bellflower_49957449617_a90d0d9c3c_c.pt,bellflower,[     170.72       151.1      90.313],pink
flowers/bellflower/49965429453_86b659a988_c.jpg,masks/bellflower_49965429453_86b659a988_c.pt,bellflower,[     176.13       156.4      110.12],pink
flowers/bellflower/49983078416_b431fb403a_c.jpg,masks/bellflower_49983078416_b431fb403a_c.pt,bellflower,[     234.05      126.32      129.88],white
flowers/bellflower/49983678891_3c974a0684_c.jpg,masks/bellflower_49983678891_3c974a0684_c.pt,bellflower,[     176.74      148.77      92.788],pink
flowers/bellflower/49992185156_febd68c28b_c.jpg,masks/bellflower_49992185156_febd68c28b_c.pt,bellflower,[      194.6      157.62      125.42],pink
flowers/bellflower/49998772403_3cef2da323_c.jpg,masks/bellflower_49998772403_3cef2da323_c.pt,bellflower,[     55.304      172.92      80.658],maroon
flowers/bellflower/50009344816_f88b094ac8_c.jpg,masks/bellflower_50009344816_f88b094ac8_c.pt,bellflower,[     119.25      182.06      79.311],purple
flowers/bellflower/50010015563_41ce511978_c.jpg,masks/bellflower_50010015563_41ce511978_c.pt,bellflower,[     194.29      138.06      111.92],pink
flowers/bellflower/50017545967_51b028dec4_c.jpg,masks/bellflower_50017545967_51b028dec4_c.pt,bellflower,[      79.16      141.53      106.98],maroon
flowers/bellflower/50025277157_15f2f37290_c.jpg,masks/bellflower_50025277157_15f2f37290_c.pt,bellflower,[     180.18      148.88      103.35],pink
flowers/bellflower/50026865127_5a19c2ee44_c.jpg,masks/bellflower_50026865127_5a19c2ee44_c.pt,bellflower,[     150.47      153.71      82.843],purple
flowers/bellflower/50041645551_b2e4745184_c.jpg,masks/bellflower_50041645551_b2e4745184_c.pt,bellflower,[     81.052      168.47      90.123],purple
flowers/bellflower/50044189846_957e11709e_c.jpg,masks/bellflower_50044189846_957e11709e_c.pt,bellflower,[     169.91      128.25      130.46],pink
flowers/bellflower/50044189951_593f986d09_c.jpg,masks/bellflower_50044189951_593f986d09_c.pt,bellflower,[     170.18      128.91      124.84],pink
flowers/bellflower/50045070077_7637b7ea98_c.jpg,masks/bellflower_50045070077_7637b7ea98_c.pt,bellflower,[      209.1      136.82      113.08],white
flowers/bellflower/50046086046_0fd5eb522a_c.jpg,masks/bellflower_50046086046_0fd5eb522a_c.pt,bellflower,[     116.73      181.73      58.479],purple
flowers/bellflower/50059073986_8c6bd0424e_c.jpg,masks/bellflower_50059073986_8c6bd0424e_c.pt,bellflower,[     185.41       157.4      99.059],pink
flowers/bellflower/50063350338_18c9c5fce2_c.jpg,masks/bellflower_50063350338_18c9c5fce2_c.pt,bellflower,[     169.97      166.15      89.397],pink
flowers/bellflower/50073767197_ca11dbba81_c.jpg,masks/bellflower_50073767197_ca11dbba81_c.pt,bellflower,[      119.2      170.56      109.71],purple
flowers/bellflower/50082943701_e094eeab26_c.jpg,masks/bellflower_50082943701_e094eeab26_c.pt,bellflower,[      155.4      144.91      96.903],pink
flowers/bellflower/50088993886_4cb0f4734b_c.jpg,masks/bellflower_50088993886_4cb0f4734b_c.pt,bellflower,[       78.4      164.66      87.311],purple
flowers/bellflower/50091595502_4efa6d215e_c.jpg,masks/bellflower_50091595502_4efa6d215e_c.pt,bellflower,[     88.852      162.33      97.724],purple
flowers/bellflower/50091675597_2a9f4b1342_c.jpg,masks/bellflower_50091675597_2a9f4b1342_c.pt,bellflower,[     101.29         162      103.37],purple
flowers/bellflower/50092384268_f36bd3a7db_c.jpg,masks/bellflower_50092384268_f36bd3a7db_c.pt,bellflower,[     129.97         177      65.623],purple
flowers/bellflower/50094708053_d5345f5e24_c.jpg,masks/bellflower_50094708053_d5345f5e24_c.pt,bellflower,[     157.68      167.06      89.116],purple
flowers/bellflower/50116378706_8325e072c9_c.jpg,masks/bellflower_50116378706_8325e072c9_c.pt,bellflower,[     130.02      162.67      84.916],purple
flowers/bellflower/50119784268_3af69584ff_c.jpg,masks/bellflower_50119784268_3af69584ff_c.pt,bellflower,[     173.03      125.61      128.37],pink
flowers/bellflower/50125402332_8ca34c5350_c.jpg,masks/bellflower_50125402332_8ca34c5350_c.pt,bellflower,[     25.324      158.25      83.708],maroon
flowers/bellflower/50128604862_9b1e2079f5_c.jpg,masks/bellflower_50128604862_9b1e2079f5_c.pt,bellflower,[     92.009      172.96      66.768],purple
flowers/bellflower/50134116352_27ea2acbd1_c.jpg,masks/bellflower_50134116352_27ea2acbd1_c.pt,bellflower,[     114.88      156.64      83.747],purple
flowers/bellflower/50134354423_904a662c69_c.jpg,masks/bellflower_50134354423_904a662c69_c.pt,bellflower,[     125.69      131.73      106.03],brown
flowers/bellflower/50143555541_9e58cb45cc_c.jpg,masks/bellflower_50143555541_9e58cb45cc_c.pt,bellflower,[     128.33      163.99      74.769],purple
flowers/bellflower/50146301516_f6768ecdd3_c.jpg,masks/bellflower_50146301516_f6768ecdd3_c.pt,bellflower,[     139.64      155.26      114.99],purple
flowers/bellflower/50149441046_ced6eacf1f_c.jpg,masks/bellflower_50149441046_ced6eacf1f_c.pt,bellflower,[     123.38      147.98      68.821],purple
flowers/bellflower/50153456831_16bd97ac35_c.jpg,masks/bellflower_50153456831_16bd97ac35_c.pt,bellflower,[     236.09      123.16      120.17],white
flowers/bellflower/5015449396_d32181b337_c.jpg,masks/bellflower_5015449396_d32181b337_c.pt,bellflower,[     154.71      166.15      99.262],purple
flowers/bellflower/50161251956_3197d2334b_c.jpg,masks/bellflower_50161251956_3197d2334b_c.pt,bellflower,[     121.21      187.27      60.172],purple
flowers/bellflower/50186292182_7e15f88cd0_c.jpg,masks/bellflower_50186292182_7e15f88cd0_c.pt,bellflower,[     103.56      190.33      62.826],purple
flowers/bellflower/501909515_fa85de9ae7_c.jpg,masks/bellflower_501909515_fa85de9ae7_c.pt,bellflower,[     171.95      187.03        93.7],purple
flowers/bellflower/50203388623_cc7bf0d9ea_c.jpg,masks/bellflower_50203388623_cc7bf0d9ea_c.pt,bellflower,[     175.43      143.75      97.487],pink
flowers/bellflower/50222419327_0c99d113c2_c.jpg,masks/bellflower_50222419327_0c99d113c2_c.pt,bellflower,[      73.99      146.08      100.75],maroon
flowers/bellflower/50231548687_fc86a9d208_c.jpg,masks/bellflower_50231548687_fc86a9d208_c.pt,bellflower,[     45.481      155.74      92.933],maroon
flowers/bellflower/50231629681_cbd96293f1_c.jpg,masks/bellflower_50231629681_cbd96293f1_c.pt,bellflower,[     76.033      165.86      111.13],maroon
flowers/bellflower/50235515501_71f8a08a00_c.jpg,masks/bellflower_50235515501_71f8a08a00_c.pt,bellflower,[     152.78      159.53      83.934],purple
flowers/bellflower/50235728737_1f5e388783_c.jpg,masks/bellflower_50235728737_1f5e388783_c.pt,bellflower,[     156.33      161.63       78.82],purple
flowers/bellflower/50252038783_5db1de4690_c.jpg,masks/bellflower_50252038783_5db1de4690_c.pt,bellflower,[     128.34      152.87      99.308],purple
flowers/bellflower/50256924252_65cfc7e80a_c.jpg,masks/bellflower_50256924252_65cfc7e80a_c.pt,bellflower,[     214.23      135.48      110.47],white
flowers/bellflower/50275092658_72e1b98afc_c.jpg,masks/bellflower_50275092658_72e1b98afc_c.pt,bellflower,[     164.26       164.5       82.68],purple
flowers/bellflower/50279784966_9f26c8396f_c.jpg,masks/bellflower_50279784966_9f26c8396f_c.pt,bellflower,[     199.72      139.63      109.79],pink
flowers/bellflower/50279942747_89ef11da9d_c.jpg,masks/bellflower_50279942747_89ef11da9d_c.pt,bellflower,[     172.58       140.5       111.4],pink
flowers/bellflower/50280004201_7d80c58a60_c.jpg,masks/bellflower_50280004201_7d80c58a60_c.pt,bellflower,[     149.95      151.65      99.419],purple
flowers/bellflower/50358751426_8a1b290867_c.jpg,masks/bellflower_50358751426_8a1b290867_c.pt,bellflower,[     114.63      172.27      60.259],purple
flowers/bellflower/50362739757_6d2975b557_c.jpg,masks/bellflower_50362739757_6d2975b557_c.pt,bellflower,[     16.829      128.07      127.41],maroon
flowers/bellflower/50376374727_815dec9b8a_c.jpg,masks/bellflower_50376374727_815dec9b8a_c.pt,bellflower,[     114.54      158.51      87.532],purple
flowers/bellflower/50436547123_09a7c2a70b_c.jpg,masks/bellflower_50436547123_09a7c2a70b_c.pt,bellflower,[     97.559      162.01       85.36],purple
flowers/bellflower/50539601703_2b9ff7fa9e_c.jpg,masks/bellflower_50539601703_2b9ff7fa9e_c.pt,bellflower,[     156.89      124.54      127.79],pink
flowers/bellflower/50570580337_43292ecdc3_c.jpg,masks/bellflower_50570580337_43292ecdc3_c.pt,bellflower,[     225.71      120.12      124.39],white
flowers/bellflower/50581156673_c405478be2_c.jpg,masks/bellflower_50581156673_c405478be2_c.pt,bellflower,[     103.33      152.72      82.162],purple
flowers/bellflower/50669123448_361570b93d_c.jpg,masks/bellflower_50669123448_361570b93d_c.pt,bellflower,[     196.79       141.5      105.73],pink
flowers/bellflower/50687485178_38d52e51e5_c.jpg,masks/bellflower_50687485178_38d52e51e5_c.pt,bellflower,[     122.75      165.75      77.307],purple
flowers/bellflower/50730716396_eb0765247c_c.jpg,masks/bellflower_50730716396_eb0765247c_c.pt,bellflower,[     204.63      139.02      112.46],white
flowers/bellflower/50744599461_a0f87b72ec_c.jpg,masks/bellflower_50744599461_a0f87b72ec_c.pt,bellflower,[     224.16      134.07      115.95],white
flowers/bellflower/50753330018_0562a092cd_c.jpg,masks/bellflower_50753330018_0562a092cd_c.pt,bellflower,[     214.68      137.58      122.91],white
flowers/bellflower/50753330333_6e321ca660_c.jpg,masks/bellflower_50753330333_6e321ca660_c.pt,bellflower,[     204.95      145.59       108.4],white
flowers/bellflower/50754060871_35819ccb6f_c.jpg,masks/bellflower_50754060871_35819ccb6f_c.pt,bellflower,[     140.52      155.09      91.817],purple
flowers/bellflower/50754166992_6aeece7255_c.jpg,masks/bellflower_50754166992_6aeece7255_c.pt,bellflower,[     149.37      147.19       106.5],pink
flowers/bellflower/50754167037_c8a9ec0cea_c.jpg,masks/bellflower_50754167037_c8a9ec0cea_c.pt,bellflower,[     139.19      150.76      102.66],purple
flowers/bellflower/50784758143_52f2cc3b58_c.jpg,masks/bellflower_50784758143_52f2cc3b58_c.pt,bellflower,[     114.06      166.89      75.217],purple
flowers/bellflower/50896694283_14c5382303_c.jpg,masks/bellflower_50896694283_14c5382303_c.pt,bellflower,[     122.82      159.44      80.503],purple
flowers/bellflower/50914440426_8eedb267ec_c.jpg,masks/bellflower_50914440426_8eedb267ec_c.pt,bellflower,[     89.182      143.77      111.28],maroon
flowers/bellflower/51060320542_86004fdffa_c.jpg,masks/bellflower_51060320542_86004fdffa_c.pt,bellflower,[     188.27      126.14      172.06],orange
flowers/bellflower/5107220502_292c287643_c.jpg,masks/bellflower_5107220502_292c287643_c.pt,bellflower,[     51.633      143.58      110.43],maroon
flowers/bellflower/51099011857_1ef80f63b0_c.jpg,masks/bellflower_51099011857_1ef80f63b0_c.pt,bellflower,[     130.97      164.15      87.805],purple
flowers/bellflower/51129269238_f24e990087_c.jpg,masks/bellflower_51129269238_f24e990087_c.pt,bellflower,[     136.17       177.8      105.88],purple
flowers/bellflower/51157144837_7a2ea297b7_c.jpg,masks/bellflower_51157144837_7a2ea297b7_c.pt,bellflower,[      112.4      176.39      64.767],purple
flowers/bellflower/51157276972_006cb4c3c1_c.jpg,masks/bellflower_51157276972_006cb4c3c1_c.pt,bellflower,[     163.57      124.25      144.23],pink
flowers/bellflower/51157320017_e6d6f7e6bb_c.jpg,masks/bellflower_51157320017_e6d6f7e6bb_c.pt,bellflower,[     107.16      198.55       52.46],purple
flowers/bellflower/51172776001_1ff535d6ca_c.jpg,masks/bellflower_51172776001_1ff535d6ca_c.pt,bellflower,[     102.88      168.03      73.363],purple
flowers/bellflower/51181911629_1880ed67cf_c.jpg,masks/bellflower_51181911629_1880ed67cf_c.pt,bellflower,[     144.08      175.23      75.349],purple
flowers/bellflower/51193691678_be876be799_c.jpg,masks/bellflower_51193691678_be876be799_c.pt,bellflower,[     131.41      156.76      102.42],purple
flowers/bellflower/51212810293_fb7f5e222f_c.jpg,masks/bellflower_51212810293_fb7f5e222f_c.pt,bellflower,[     220.55      122.31      138.55],white
flowers/bellflower/51217223938_3c07d85109_c.jpg,masks/bellflower_51217223938_3c07d85109_c.pt,bellflower,[     108.73      187.13      49.433],purple
flowers/bellflower/51233210666_2c6c415634_c.jpg,masks/bellflower_51233210666_2c6c415634_c.pt,bellflower,[     144.11      165.91      73.717],purple
flowers/bellflower/51241316915_3c2184e9ca_c.jpg,masks/bellflower_51241316915_3c2184e9ca_c.pt,bellflower,[     147.33      126.98      131.58],brown
flowers/bellflower/51243288676_f1cb86f0f9_c.jpg,masks/bellflower_51243288676_f1cb86f0f9_c.pt,bellflower,[     94.535      180.21      57.476],purple
flowers/bellflower/51246994153_d214050a53_c.jpg,masks/bellflower_51246994153_d214050a53_c.pt,bellflower,[     58.597      172.98      72.105],maroon
flowers/bellflower/51250576332_7e4feeca83_c.jpg,masks/bellflower_51250576332_7e4feeca83_c.pt,bellflower,[     98.756      141.38      118.55],brown
flowers/bellflower/51252059714_262c3fbaf4_c.jpg,masks/bellflower_51252059714_262c3fbaf4_c.pt,bellflower,[      122.4      132.42      135.22],brown
flowers/bellflower/51252350935_32ee4cacb4_c.jpg,masks/bellflower_51252350935_32ee4cacb4_c.pt,bellflower,[     46.233      136.45      111.45],maroon
flowers/bellflower/51253730632_e79ed8bc38_c.jpg,masks/bellflower_51253730632_e79ed8bc38_c.pt,bellflower,[     164.46      164.38      82.373],purple
flowers/bellflower/51256485023_1d9fa5d0fb_c.jpg,masks/bellflower_51256485023_1d9fa5d0fb_c.pt,bellflower,[     94.833      147.23      93.441],purple
flowers/bellflower/51258190054_cf5eb703f4_c.jpg,masks/bellflower_51258190054_cf5eb703f4_c.pt,bellflower,[     166.48      148.24      91.364],pink
flowers/bellflower/51260100002_86c4a2bc3b_c.jpg,masks/bellflower_51260100002_86c4a2bc3b_c.pt,bellflower,[     175.05      157.49      87.562],pink
flowers/bellflower/51261569649_771fcfeb81_c.jpg,masks/bellflower_51261569649_771fcfeb81_c.pt,bellflower,[     74.428      150.42      96.812],maroon
flowers/bellflower/51265943562_eaa232cc5f_c.jpg,masks/bellflower_51265943562_eaa232cc5f_c.pt,bellflower,[     147.32      175.22      78.187],purple
flowers/bellflower/51268779868_53707f2217_c.jpg,masks/bellflower_51268779868_53707f2217_c.pt,bellflower,[     161.41       165.4      91.209],purple
flowers/bellflower/51279734807_4918da5f73_c.jpg,masks/bellflower_51279734807_4918da5f73_c.pt,bellflower,[     177.51      126.87      129.63],pink
flowers/bellflower/51279796196_447ae57806_c.jpg,masks/bellflower_51279796196_447ae57806_c.pt,bellflower,[     66.667      167.47      83.181],maroon
flowers/bellflower/51284271259_602a95b465_c.jpg,masks/bellflower_51284271259_602a95b465_c.pt,bellflower,[     164.39      154.51      100.53],pink
flowers/bellflower/51288738343_867f13264a_c.jpg,masks/bellflower_51288738343_867f13264a_c.pt,bellflower,[       45.5      164.22      93.953],maroon
flowers/bellflower/51295049529_343332d97d_c.jpg,masks/bellflower_51295049529_343332d97d_c.pt,bellflower,[     118.14      138.66      102.35],purple
flowers/bellflower/51296224934_5aac0ee2d6_c.jpg,masks/bellflower_51296224934_5aac0ee2d6_c.pt,bellflower,[     43.368       164.4      124.14],maroon
flowers/bellflower/51300880517_df14696c51_c.jpg,masks/bellflower_51300880517_df14696c51_c.pt,bellflower,[     140.35      170.68      67.651],purple
flowers/bellflower/51301814423_2885fd4a21_c.jpg,masks/bellflower_51301814423_2885fd4a21_c.pt,bellflower,[     142.82      189.04      70.795],purple
flowers/bellflower/51301816448_dc87f94395_c.jpg,masks/bellflower_51301816448_dc87f94395_c.pt,bellflower,[     119.05      170.31      67.245],purple
flowers/bellflower/51302284247_70ac88a76c_c.jpg,masks/bellflower_51302284247_70ac88a76c_c.pt,bellflower,[      154.8      154.28      177.22],orange
flowers/bellflower/51303668009_1c0bdd08d5_c.jpg,masks/bellflower_51303668009_1c0bdd08d5_c.pt,bellflower,[     243.67      127.82      128.23],white
flowers/bellflower/51312290627_befacbab3f_c.jpg,masks/bellflower_51312290627_befacbab3f_c.pt,bellflower,[      138.4         179      63.659],purple
flowers/bellflower/51312754607_8df4f4dba9_c.jpg,masks/bellflower_51312754607_8df4f4dba9_c.pt,bellflower,[      223.4      134.07      121.11],white
flowers/bellflower/51312754652_81c23213ab_c.jpg,masks/bellflower_51312754652_81c23213ab_c.pt,bellflower,[     230.36       131.4      126.13],white
flowers/bellflower/51317595353_c969f8e708_c.jpg,masks/bellflower_51317595353_c969f8e708_c.pt,bellflower,[     136.96      161.82      87.392],purple
flowers/bellflower/51319510890_ffd0be52be_c.jpg,masks/bellflower_51319510890_ffd0be52be_c.pt,bellflower,[     107.17      175.37       64.72],purple
flowers/bellflower/51321963684_cbded4c650_c.jpg,masks/bellflower_51321963684_cbded4c650_c.pt,bellflower,[     154.97      146.96      80.875],purple
flowers/bellflower/51327986001_3874fc1439_c.jpg,masks/bellflower_51327986001_3874fc1439_c.pt,bellflower,[     178.66      141.26      98.465],pink
flowers/bellflower/51329588523_82e9ae6a63_c.jpg,masks/bellflower_51329588523_82e9ae6a63_c.pt,bellflower,[     129.55      169.07      78.438],purple
flowers/bellflower/51332610007_ea07d3db52_c.jpg,masks/bellflower_51332610007_ea07d3db52_c.pt,bellflower,[     192.21      121.85      164.82],white
flowers/bellflower/51333092805_7031f4b5a4_c.jpg,masks/bellflower_51333092805_7031f4b5a4_c.pt,bellflower,[     249.82      129.09      127.43],white
flowers/bellflower/51338818079_7a97606d7b_c.jpg,masks/bellflower_51338818079_7a97606d7b_c.pt,bellflower,[     147.85      154.93      90.302],purple
flowers/bellflower/51340031169_db0f7cc7a1_c.jpg,masks/bellflower_51340031169_db0f7cc7a1_c.pt,bellflower,[     216.37      132.89      118.89],white
flowers/bellflower/51346983456_d793a9015b_c.jpg,masks/bellflower_51346983456_d793a9015b_c.pt,bellflower,[     209.35      143.33      109.53],white
flowers/bellflower/51347818740_cb2b337097_c.jpg,masks/bellflower_51347818740_cb2b337097_c.pt,bellflower,[     143.37      182.93      70.279],purple
flowers/bellflower/51369570033_8e87223e59_c.jpg,masks/bellflower_51369570033_8e87223e59_c.pt,bellflower,[     205.37      128.29      124.87],white
flowers/bellflower/51385998322_46359c2948_c.jpg,masks/bellflower_51385998322_46359c2948_c.pt,bellflower,[     142.89       148.6      90.012],purple
flowers/bellflower/51399462777_2beb65def9_c.jpg,masks/bellflower_51399462777_2beb65def9_c.pt,bellflower,[     186.12      146.26      102.35],pink
flowers/bellflower/51406194098_93611aef9b_c.jpg,masks/bellflower_51406194098_93611aef9b_c.pt,bellflower,[     101.71       147.2      95.327],purple
flowers/bellflower/51406949865_18bb0b1b00_c.jpg,masks/bellflower_51406949865_18bb0b1b00_c.pt,bellflower,[     198.05      138.03      130.25],white
flowers/bellflower/51409179856_da34310e41_c.jpg,masks/bellflower_51409179856_da34310e41_c.pt,bellflower,[     210.59      130.08      122.78],white
flowers/bellflower/51419052034_c6166606e5_c.jpg,masks/bellflower_51419052034_c6166606e5_c.pt,bellflower,[     101.68      165.66      81.997],purple
flowers/bellflower/51499446851_117d7e924f_c.jpg,masks/bellflower_51499446851_117d7e924f_c.pt,bellflower,[     83.314       170.1      87.045],purple
flowers/bellflower/5161153924_5f55cf1840_c.jpg,masks/bellflower_5161153924_5f55cf1840_c.pt,bellflower,[     132.15      165.13      83.253],purple
flowers/bellflower/51704669302_67e8dda02b_c.jpg,masks/bellflower_51704669302_67e8dda02b_c.pt,bellflower,[     169.14      115.43      153.05],pink
flowers/bellflower/51752438677_94de9247a3_c.jpg,masks/bellflower_51752438677_94de9247a3_c.pt,bellflower,[     130.72      178.31      73.848],purple
flowers/bellflower/5185043432_5f1c73e7fe_c.jpg,masks/bellflower_5185043432_5f1c73e7fe_c.pt,bellflower,[     218.66      120.96       123.5],white
flowers/bellflower/51875118836_3dc8809c15_c.jpg,masks/bellflower_51875118836_3dc8809c15_c.pt,bellflower,[      195.7      131.79      102.68],pink
flowers/bellflower/519650301_965f04f0dc_c.jpg,masks/bellflower_519650301_965f04f0dc_c.pt,bellflower,[     55.662      158.86      141.01],maroon
flowers/bellflower/5368249574_f950769fde_c.jpg,masks/bellflower_5368249574_f950769fde_c.pt,bellflower,[     119.56      148.82       92.36],purple
flowers/bellflower/5474583585_407fa5608d_c.jpg,masks/bellflower_5474583585_407fa5608d_c.pt,bellflower,[     183.34      184.45       88.17],pink
flowers/bellflower/5556484679_cf68e45e24_c.jpg,masks/bellflower_5556484679_cf68e45e24_c.pt,bellflower,[     100.91      195.12      45.719],purple
flowers/bellflower/5570387164_f682582541_c.jpg,masks/bellflower_5570387164_f682582541_c.pt,bellflower,[     114.96      180.54       79.94],purple
flowers/bellflower/5577224661_8f4a9e4230_c.jpg,masks/bellflower_5577224661_8f4a9e4230_c.pt,bellflower,[     199.13      126.96      141.41],white
flowers/bellflower/5623626856_12fa204b6b_c.jpg,masks/bellflower_5623626856_12fa204b6b_c.pt,bellflower,[     238.24      128.39      145.65],white
flowers/bellflower/5750248199_93b553f468_c.jpg,masks/bellflower_5750248199_93b553f468_c.pt,bellflower,[      132.7      172.11      87.982],purple
flowers/bellflower/5798923843_925f68bc15_c.jpg,masks/bellflower_5798923843_925f68bc15_c.pt,bellflower,[     86.867       173.4       80.46],purple
flowers/bellflower/5804703768_1483f9a7d1_c.jpg,masks/bellflower_5804703768_1483f9a7d1_c.pt,bellflower,[     249.86      127.77      130.94],white
flowers/bellflower/581330894_b71f169160_c.jpg,masks/bellflower_581330894_b71f169160_c.pt,bellflower,[     192.04      121.93      139.01],white
flowers/bellflower/5816258798_9c3d3a81be_c.jpg,masks/bellflower_5816258798_9c3d3a81be_c.pt,bellflower,[     161.12       195.7      87.202],purple
flowers/bellflower/5816574959_68395c8a6b_c.jpg,masks/bellflower_5816574959_68395c8a6b_c.pt,bellflower,[     173.48      132.36      120.93],pink
flowers/bellflower/5816596251_b560abe18c_c.jpg,masks/bellflower_5816596251_b560abe18c_c.pt,bellflower,[     173.21      140.17      116.95],pink
flowers/bellflower/5829683527_87abea0dfc_c.jpg,masks/bellflower_5829683527_87abea0dfc_c.pt,bellflower,[     152.77      157.07      87.086],purple
flowers/bellflower/5847821983_6fbc7486da_c.jpg,masks/bellflower_5847821983_6fbc7486da_c.pt,bellflower,[     137.53      144.11      95.575],purple
flowers/bellflower/5848023885_29fe25aef2_c.jpg,masks/bellflower_5848023885_29fe25aef2_c.pt,bellflower,[      180.7      142.63      94.951],pink
flowers/bellflower/5848025693_771ff2038f_c.jpg,masks/bellflower_5848025693_771ff2038f_c.pt,bellflower,[     191.34      135.24      102.11],pink
flowers/bellflower/5853408932_d7e62bbea6_c.jpg,masks/bellflower_5853408932_d7e62bbea6_c.pt,bellflower,[     207.55      126.56      127.98],white
flowers/bellflower/5858297728_7371d62dfa_c.jpg,masks/bellflower_5858297728_7371d62dfa_c.pt,bellflower,[     234.65      127.99      128.02],white
flowers/bellflower/5870191273_75f68e6fc7_c.jpg,masks/bellflower_5870191273_75f68e6fc7_c.pt,bellflower,[     106.93      137.58      103.61],purple
flowers/bellflower/5870750294_401dd90d89_c.jpg,masks/bellflower_5870750294_401dd90d89_c.pt,bellflower,[     76.603      144.11       92.23],maroon
flowers/bellflower/5870750926_b1e24cd765_c.jpg,masks/bellflower_5870750926_b1e24cd765_c.pt,bellflower,[     98.089      133.63      112.39],brown
flowers/bellflower/5870751830_6e7fdeecb3_c.jpg,masks/bellflower_5870751830_6e7fdeecb3_c.pt,bellflower,[     79.337      135.38      106.18],maroon
flowers/bellflower/5885787858_f219a93867_c.jpg,masks/bellflower_5885787858_f219a93867_c.pt,bellflower,[     124.59      160.02      82.595],purple
flowers/bellflower/5892408340_c4648419de_c.jpg,masks/bellflower_5892408340_c4648419de_c.pt,bellflower,[     154.82      124.89      131.86],pink
flowers/bellflower/5895154421_251e51398e_c.jpg,masks/bellflower_5895154421_251e51398e_c.pt,bellflower,[     193.58       148.1      105.94],pink
