Path,Mask Path,Species,LAB Color
flowers/astilbe/2770347747_e8d9c6f271_c.jpg,masks/astilbe_27286065120_239d2f13b6_c.pt,astilbe,[     152.21      122.95      109.02]
flowers/astilbe/27717834455_6535ed5e11_c.jpg,masks/astilbe_27304951221_7eda98cc9f_c.pt,astilbe,[     149.18      180.24      115.17]
flowers/astilbe/27721208581_c24884b7fd_c.jpg,masks/astilbe_2734395862_ab38c511fd_c.pt,astilbe,[     104.35      180.69      136.61]
flowers/astilbe/27763628476_1955d7ac9d_c.jpg,masks/astilbe_27498500610_fa5a1a515d_c.pt,astilbe,[     149.85      176.06      102.84]
flowers/astilbe/27776428585_cbe6362c04_c.jpg,masks/astilbe_27610243492_02f4a41f2b_c.pt,astilbe,[     41.216      135.07      124.94]
flowers/astilbe/27776436705_9a4479ff67_c.jpg,masks/astilbe_27701562400_e3e76c062f_c.pt,astilbe,[     115.08       149.5      112.93]
flowers/astilbe/27779900302_8ba755361e_c.jpg,masks/astilbe_2770347747_e8d9c6f271_c.pt,astilbe,[     247.77      127.82      129.73]
flowers/astilbe/2778878137_6bc59045c7_c.jpg,masks/astilbe_27717834455_6535ed5e11_c.pt,astilbe,[     145.42      149.21      114.82]
flowers/astilbe/2778880481_7e5b368b7d_c.jpg,masks/astilbe_27721208581_c24884b7fd_c.pt,astilbe,[     167.06      153.38      110.46]
flowers/astilbe/2778883029_f64b887c6f_c.jpg,masks/astilbe_27763628476_1955d7ac9d_c.pt,astilbe,[     112.02      122.43      139.84]
flowers/astilbe/2778885385_1c3d0c2de8_c.jpg,masks/astilbe_27776428585_cbe6362c04_c.pt,astilbe,[     169.34      161.06      105.81]
flowers/astilbe/2778887697_f628821f8b_c.jpg,masks/astilbe_27776436705_9a4479ff67_c.pt,astilbe,[     181.58      153.35      108.37]
flowers/astilbe/2779745676_a41494cc19_c.jpg,masks/astilbe_27779900302_8ba755361e_c.pt,astilbe,[     152.96      159.72       103.1]
flowers/astilbe/2779747818_5bd65e184e_c.jpg,masks/astilbe_2778878137_6bc59045c7_c.pt,astilbe,[      125.7       155.8       115.4]
flowers/astilbe/27899650782_d4c22caf9b_c.jpg,masks/astilbe_2778885385_1c3d0c2de8_c.pt,astilbe,[     49.914       160.1      128.14]
flowers/astilbe/27947255560_219b996843_c.jpg,masks/astilbe_2778887697_f628821f8b_c.pt,astilbe,[     175.91       125.3      146.76]
flowers/astilbe/28065008035_a4659eb9f2_c.jpg,masks/astilbe_2779745676_a41494cc19_c.pt,astilbe,[      115.9      184.38      133.87]
flowers/astilbe/28073196542_b83128bf7a_c.jpg,masks/astilbe_2779747818_5bd65e184e_c.pt,astilbe,[      139.5      135.67      128.13]
flowers/astilbe/28209667700_aedb0cd35b_c.jpg,masks/astilbe_27855772991_3156b6e23a_c.pt,astilbe,[     114.19      144.94      126.56]
flowers/astilbe/28322036734_78a71d33ce_c.jpg,masks/astilbe_27866952981_ccfeeabb70_c.pt,astilbe,[     138.01      170.48      111.86]
flowers/astilbe/2836859640_381ea2450c_c.jpg,masks/astilbe_27899650782_d4c22caf9b_c.pt,astilbe,[     142.97      143.69      122.75]
flowers/astilbe/28416041581_8992b1ab54_c.jpg,masks/astilbe_27947255560_219b996843_c.pt,astilbe,[     96.256      186.19      162.54]
flowers/astilbe/28457229503_b777a5d276_c.jpg,masks/astilbe_28065008035_a4659eb9f2_c.pt,astilbe,[     131.74      148.73      117.34]
flowers/astilbe/2849059052_859f01075a_c.jpg,masks/astilbe_28073196542_b83128bf7a_c.pt,astilbe,[     177.64      147.15      116.46]
flowers/astilbe/28546323030_b4b17ae257_c.jpg,masks/astilbe_28209667700_aedb0cd35b_c.pt,astilbe,[     124.63      135.24      134.15]
flowers/astilbe/28552883531_69edf8029e_c.jpg,masks/astilbe_28322036734_78a71d33ce_c.pt,astilbe,[     177.53      122.42       138.2]
flowers/astilbe/28769107074_466b32938e_c.jpg,masks/astilbe_2836859640_381ea2450c_c.pt,astilbe,[     154.18      172.48      110.58]
flowers/astilbe/28822264712_cbe274391f_c.jpg,masks/astilbe_28416041581_8992b1ab54_c.pt,astilbe,[     83.627       151.5      136.97]
flowers/astilbe/2948029272_506d2ac196_c.jpg,masks/astilbe_28457229503_b777a5d276_c.pt,astilbe,[     114.55      143.38      163.03]
flowers/astilbe/30101150742_f1b389059b_c.jpg,masks/astilbe_2849059052_859f01075a_c.pt,astilbe,[     97.291       176.3      150.69]
flowers/astilbe/3047428641_6009ba3b30_c.jpg,masks/astilbe_28546323030_b4b17ae257_c.pt,astilbe,[     201.21      146.84      133.91]
flowers/astilbe/31572246851_218ec9469d_c.jpg,masks/astilbe_28552883531_69edf8029e_c.pt,astilbe,[     152.01       148.8       138.8]
flowers/astilbe/31769819667_8b645fca42_c.jpg,masks/astilbe_28769107074_466b32938e_c.pt,astilbe,[     152.95      127.99      126.83]
flowers/astilbe/3239165048_ff660a57d2_c.jpg,masks/astilbe_28822264712_cbe274391f_c.pt,astilbe,[      139.8      171.97      98.657]
flowers/astilbe/32914302032_96ba42e882_c.jpg,masks/astilbe_2948029272_506d2ac196_c.pt,astilbe,[     112.79      160.97      143.92]
flowers/astilbe/3335625570_4959191d3e_c.jpg,masks/astilbe_30101150742_f1b389059b_c.pt,astilbe,[     169.42      147.61      117.56]
flowers/astilbe/3368532936_872b48c6f3_c.jpg,masks/astilbe_3047428641_6009ba3b30_c.pt,astilbe,[     49.566      133.79       141.8]
flowers/astilbe/33722789556_5a3330412b_c.jpg,masks/astilbe_31572246851_218ec9469d_c.pt,astilbe,[     161.87      174.39      143.06]
flowers/astilbe/33848691684_baaa5d338e_c.jpg,masks/astilbe_31769819667_8b645fca42_c.pt,astilbe,[     128.99      140.67      143.48]
flowers/astilbe/3408182495_0dd34cd108_c.jpg,masks/astilbe_3239165048_ff660a57d2_c.pt,astilbe,[     147.92      155.26      122.39]
flowers/astilbe/3412258651_4bcd0da594_c.jpg,masks/astilbe_3335625570_4959191d3e_c.pt,astilbe,[     90.587      135.34      144.24]
flowers/astilbe/3412267929_481627e8b4_c.jpg,masks/astilbe_3368532936_872b48c6f3_c.pt,astilbe,[     41.233      138.54      127.63]
flowers/astilbe/3413055878_4a8edb12eb_c.jpg,masks/astilbe_33848691684_baaa5d338e_c.pt,astilbe,[     93.737      133.73      142.96]
flowers/astilbe/3413081636_9777c8a6e4_c.jpg,masks/astilbe_3412244993_6464f09f65_c.pt,astilbe,[     68.395      128.94      147.33]
flowers/astilbe/3424263318_a314c9a997_c.jpg,masks/astilbe_3412258651_4bcd0da594_c.pt,astilbe,[     175.74      130.53      125.51]
flowers/astilbe/34535547920_de96bb2c3f_c.jpg,masks/astilbe_3412271629_c43d3c5180_c.pt,astilbe,[     157.14      174.09      107.81]
flowers/astilbe/34767417276_d5592b7db8_c.jpg,masks/astilbe_3413055878_4a8edb12eb_c.pt,astilbe,[     153.48      148.78      130.34]
flowers/astilbe/35099372696_bf9275cc81_c.jpg,masks/astilbe_3413068294_01e053c652_c.pt,astilbe,[     132.62      130.11      118.84]
flowers/astilbe/35117129510_337771bb18_c.jpg,masks/astilbe_3413081636_9777c8a6e4_c.pt,astilbe,[     83.164      142.72      120.65]
flowers/astilbe/35298627541_892fca50fd_c.jpg,masks/astilbe_3424263318_a314c9a997_c.pt,astilbe,[     97.644      170.25      128.09]
flowers/astilbe/3534337997_006cb10919_c.jpg,masks/astilbe_34434871773_1449933567_c.pt,astilbe,[     68.365      130.26      129.97]
flowers/astilbe/35345405784_73f8257e99_c.jpg,masks/astilbe_34535547920_de96bb2c3f_c.pt,astilbe,[     93.397       180.1      137.91]
flowers/astilbe/35457409600_0c19fa074e_c.jpg,masks/astilbe_35099372696_bf9275cc81_c.pt,astilbe,[     133.02      131.58      121.83]
flowers/astilbe/35933984785_cddb57d220_c.jpg,masks/astilbe_35117129510_337771bb18_c.pt,astilbe,[     109.72      184.15      123.12]
flowers/astilbe/3602462230_f1aa2a48f6_c.jpg,masks/astilbe_35298627541_892fca50fd_c.pt,astilbe,[     150.97      132.93      123.37]
flowers/astilbe/36181679122_44672e91c7_c.jpg,masks/astilbe_3534337997_006cb10919_c.pt,astilbe,[     233.94       127.7      126.95]
flowers/astilbe/3618404016_991f4eb6c8_c.jpg,masks/astilbe_35345405784_73f8257e99_c.pt,astilbe,[      171.5      141.71      132.93]
flowers/astilbe/3627935210_bfb195e46b_c.jpg,masks/astilbe_35444109020_096dc06c11_c.pt,astilbe,[     125.12      151.78      126.65]
flowers/astilbe/3629631621_375443b969_c.jpg,masks/astilbe_35457409600_0c19fa074e_c.pt,astilbe,[     169.58      126.97      146.63]
flowers/astilbe/36312069132_5b29ed8fa6_c.jpg,masks/astilbe_35933984785_cddb57d220_c.pt,astilbe,[     62.408      139.42      111.74]
flowers/astilbe/36350399325_ebc998258c_c.jpg,masks/astilbe_36181679122_44672e91c7_c.pt,astilbe,[     202.75      141.14      133.47]
flowers/astilbe/3644232578_61a4591700_c.jpg,masks/astilbe_3618404016_991f4eb6c8_c.pt,astilbe,[      111.8      135.27       144.6]
flowers/astilbe/3661960360_528bcf9fde_c.jpg,masks/astilbe_3627935210_bfb195e46b_c.pt,astilbe,[     131.19      130.58      160.11]
flowers/astilbe/3661960478_4835b8d10e_c.jpg,masks/astilbe_3629631621_375443b969_c.pt,astilbe,[     183.17      124.54      136.82]
flowers/astilbe/3662151897_d9f1cb14c0_c.jpg,masks/astilbe_36312069132_5b29ed8fa6_c.pt,astilbe,[     202.39      147.51      124.01]
flowers/astilbe/36650109676_a7240512ce_c.jpg,masks/astilbe_3633874480_8b5b6fb714_c.pt,astilbe,[     149.44      150.94      122.66]
flowers/astilbe/3678929220_7f74d416ed_c.jpg,masks/astilbe_36350399325_ebc998258c_c.pt,astilbe,[      155.3      128.44      127.57]
flowers/astilbe/3681027783_929370f054_c.jpg,masks/astilbe_3644232578_61a4591700_c.pt,astilbe,[     135.04      180.38      182.78]
flowers/astilbe/3681844286_1ff1dae807_c.jpg,masks/astilbe_3661960360_528bcf9fde_c.pt,astilbe,[     114.26      131.42      98.827]
flowers/astilbe/3683171608_99c9e821cb_c.jpg,masks/astilbe_3661960478_4835b8d10e_c.pt,astilbe,[      154.3      180.49      129.27]
flowers/astilbe/3685358593_9f296bbe2a_c.jpg,masks/astilbe_3662151897_d9f1cb14c0_c.pt,astilbe,[     84.387      180.49      160.67]
flowers/astilbe/3687558593_487b7395df_c.jpg,masks/astilbe_36650109676_a7240512ce_c.pt,astilbe,[     192.46      134.37      128.99]
flowers/astilbe/3698910076_cd0723284d_c.jpg,masks/astilbe_3678929220_7f74d416ed_c.pt,astilbe,[     164.96         152      125.24]
flowers/astilbe/3700616134_b3e31b5773_c.jpg,masks/astilbe_3681027783_929370f054_c.pt,astilbe,[     73.137      129.64      130.99]
flowers/astilbe/37057089412_2b96816479_c.jpg,masks/astilbe_3681844286_1ff1dae807_c.pt,astilbe,[     125.79      172.78      134.91]
flowers/astilbe/3707713380_5c332b9984_c.jpg,masks/astilbe_3683171608_99c9e821cb_c.pt,astilbe,[     220.95      128.23      130.19]
flowers/astilbe/3709382599_fd1fbbc1ff_c.jpg,masks/astilbe_3685358593_9f296bbe2a_c.pt,astilbe,[     134.17      154.21      132.77]
flowers/astilbe/3714233973_c745fe0c21_c.jpg,masks/astilbe_3687558593_487b7395df_c.pt,astilbe,[     122.87      167.18      113.24]
flowers/astilbe/3718588444_0f896b4379_c.jpg,masks/astilbe_3698910076_cd0723284d_c.pt,astilbe,[      209.1      137.76      123.13]
flowers/astilbe/3727436298_192813eab5_c.jpg,masks/astilbe_3700616134_b3e31b5773_c.pt,astilbe,[      178.5      170.41      116.93]
flowers/astilbe/3727846630_ebc1894969_c.jpg,masks/astilbe_37057089412_2b96816479_c.pt,astilbe,[     156.28      145.31      132.39]
flowers/astilbe/3728010084_cc7f0e7fb6_c.jpg,masks/astilbe_3707713380_5c332b9984_c.pt,astilbe,[      201.5      125.04      151.53]
flowers/astilbe/3730978582_05118b7f0e_c.jpg,masks/astilbe_3709382599_fd1fbbc1ff_c.pt,astilbe,[     99.271      157.18      118.18]
flowers/astilbe/3733752290_f528bbf555_c.jpg,masks/astilbe_3714233973_c745fe0c21_c.pt,astilbe,[     195.58      141.92      124.63]
flowers/astilbe/3735311670_36f3ce9960_c.jpg,masks/astilbe_3718588444_0f896b4379_c.pt,astilbe,[     106.72      174.15      121.52]
flowers/astilbe/3742440667_64273e0171_c.jpg,masks/astilbe_3727846630_ebc1894969_c.pt,astilbe,[     178.12      168.87      121.66]
flowers/astilbe/3744982140_957e082ba7_c.jpg,masks/astilbe_3728010084_cc7f0e7fb6_c.pt,astilbe,[     211.41      133.08       122.3]
flowers/astilbe/3744989960_8f55a5cfd8_c.jpg,masks/astilbe_3730978582_05118b7f0e_c.pt,astilbe,[     187.23      136.58      131.98]
flowers/astilbe/3755007052_0c47ef0b3f_c.jpg,masks/astilbe_3733752290_f528bbf555_c.pt,astilbe,[     168.17         152      123.86]
flowers/astilbe/3762779077_39198a018e_c.jpg,masks/astilbe_3735311670_36f3ce9960_c.pt,astilbe,[     68.017      149.98      126.77]
flowers/astilbe/3763232543_3896242687_c.jpg,masks/astilbe_3738739100_88641f5f9e_c.pt,astilbe,[     130.56      175.89      106.62]
flowers/astilbe/3763233475_3c22f91223_c.jpg,masks/astilbe_3742440667_64273e0171_c.pt,astilbe,[     145.62      172.44      99.677]
flowers/astilbe/3764031584_5b0bb91677_c.jpg,masks/astilbe_3744982140_957e082ba7_c.pt,astilbe,[     158.73      172.16       93.11]
flowers/astilbe/3783715812_c4ff4f703e_c.jpg,masks/astilbe_3744989960_8f55a5cfd8_c.pt,astilbe,[     197.09      128.76      132.39]
flowers/astilbe/38010586745_15d5649cc5_c.jpg,masks/astilbe_3755007052_0c47ef0b3f_c.pt,astilbe,[     157.45      148.06      131.32]
flowers/astilbe/3801580777_bd5bd35a22_c.jpg,masks/astilbe_3762779077_39198a018e_c.pt,astilbe,[     194.55       147.5       123.7]
flowers/astilbe/3804859633_669fca7178_c.jpg,masks/astilbe_3763232543_3896242687_c.pt,astilbe,[     115.79      140.02      121.15]
flowers/astilbe/3811849839_d758287796_c.jpg,masks/astilbe_3763233475_3c22f91223_c.pt,astilbe,[     45.263      156.23      116.96]
flowers/astilbe/3814366399_6a3801b6b0_c.jpg,masks/astilbe_3764031584_5b0bb91677_c.pt,astilbe,[     61.878      139.96      105.74]
flowers/astilbe/3818584587_1b87ac8a21_c.jpg,masks/astilbe_3783715812_c4ff4f703e_c.pt,astilbe,[      145.9      167.48      127.26]
flowers/astilbe/3835804562_455364cd6f_c.jpg,masks/astilbe_38010586745_15d5649cc5_c.pt,astilbe,[     180.49      153.67      116.51]
flowers/astilbe/3836679586_498541a6f0_c.jpg,masks/astilbe_3801580777_bd5bd35a22_c.pt,astilbe,[     183.89      161.78       121.7]
flowers/astilbe/3836680280_b6d4758bc0_c.jpg,masks/astilbe_3804859633_669fca7178_c.pt,astilbe,[     158.67      162.22      128.26]
flowers/astilbe/3865251952_f54ec87db1_c.jpg,masks/astilbe_3814366399_6a3801b6b0_c.pt,astilbe,[     70.248       166.9      89.961]
flowers/astilbe/3871178615_8489c5d801_c.jpg,masks/astilbe_3818584587_1b87ac8a21_c.pt,astilbe,[     226.28      135.84       128.6]
flowers/astilbe/3872405653_d39ee87d58_c.jpg,masks/astilbe_3835804562_455364cd6f_c.pt,astilbe,[     206.75      144.21      123.53]
flowers/astilbe/3872416491_e35e0a3ae3_c.jpg,masks/astilbe_3836679586_498541a6f0_c.pt,astilbe,[     186.47      144.36      130.73]
flowers/astilbe/3926382955_6234c92434_c.jpg,masks/astilbe_3836680280_b6d4758bc0_c.pt,astilbe,[      120.2      140.51      114.86]
flowers/astilbe/39386513705_e9def738c3_c.jpg,masks/astilbe_3842956447_e72ea84431_c.pt,astilbe,[     66.408      140.54         139]
flowers/astilbe/39405092055_578dfff830_c.jpg,masks/astilbe_3865251952_f54ec87db1_c.pt,astilbe,[     56.752      159.73      142.02]
flowers/astilbe/3946139756_4c5e502a19_c.jpg,masks/astilbe_3871178615_8489c5d801_c.pt,astilbe,[     122.75      160.97       135.1]
flowers/astilbe/39651319842_eef410ba3e_c.jpg,masks/astilbe_3872405653_d39ee87d58_c.pt,astilbe,[     139.22      154.64       124.1]
flowers/astilbe/40028990362_3905657342_c.jpg,masks/astilbe_3872416491_e35e0a3ae3_c.pt,astilbe,[     169.98      152.25       128.5]
flowers/astilbe/41042942931_2ba9cb8e70_c.jpg,masks/astilbe_3926382955_6234c92434_c.pt,astilbe,[     99.721      147.64      123.79]
flowers/astilbe/41168923330_f12ba0bea0_c.jpg,masks/astilbe_39386513705_e9def738c3_c.pt,astilbe,[     93.226      135.41      134.86]
flowers/astilbe/41336039015_e224a7aa52_c.jpg,masks/astilbe_39405092055_578dfff830_c.pt,astilbe,[     139.87      145.16      138.93]
flowers/astilbe/41394266692_e522e5f250_c.jpg,masks/astilbe_3946139756_4c5e502a19_c.pt,astilbe,[     222.53         128         128]
flowers/astilbe/414713146_c518a9b607_c.jpg,masks/astilbe_39651319842_eef410ba3e_c.pt,astilbe,[     184.36      161.18      106.19]
flowers/astilbe/4175927657_05412a0c73_c.jpg,masks/astilbe_40028990362_3905657342_c.pt,astilbe,[     180.39      145.34      141.69]
flowers/astilbe/4176689046_2de8cb6177_c.jpg,masks/astilbe_41042942931_2ba9cb8e70_c.pt,astilbe,[     121.81       140.2      134.63]
flowers/astilbe/42148361084_87b6829877_c.jpg,masks/astilbe_41336039015_e224a7aa52_c.pt,astilbe,[     81.763      139.76      130.52]
flowers/astilbe/42234792795_d249961f13_c.jpg,masks/astilbe_41394266692_e522e5f250_c.pt,astilbe,[     108.02      165.28      102.53]
flowers/astilbe/4262438395_6b79ce90be_c.jpg,masks/astilbe_4175927657_05412a0c73_c.pt,astilbe,[     105.89      184.69      151.17]
flowers/astilbe/42632039091_cf12cbcd86_c.jpg,masks/astilbe_4176689046_2de8cb6177_c.pt,astilbe,[     38.368      151.17      121.41]
flowers/astilbe/42861588481_47cccd1bf6_c.jpg,masks/astilbe_4201608957_0222762a8f_c.pt,astilbe,[     228.27      120.18      159.64]
flowers/astilbe/4313587204_450b08a8a6_c.jpg,masks/astilbe_42148361084_87b6829877_c.pt,astilbe,[        153      146.29      121.93]
flowers/astilbe/43137281641_df0cb9b938_c.jpg,masks/astilbe_42234792795_d249961f13_c.pt,astilbe,[     193.14       127.3      129.95]
flowers/astilbe/4315658329_0a92f9f9be_c.jpg,masks/astilbe_42583425772_a0b3d7bb02_c.pt,astilbe,[      99.15       167.1      127.16]
flowers/astilbe/43906351154_67cff17abf_c.jpg,masks/astilbe_42632039091_cf12cbcd86_c.pt,astilbe,[     209.18      131.72      116.49]
flowers/astilbe/44023194551_a3bbd4db3b_c.jpg,masks/astilbe_42861588481_47cccd1bf6_c.pt,astilbe,[     180.03      165.15      87.715]
flowers/astilbe/44037019471_df7ea8e658_c.jpg,masks/astilbe_4313587204_450b08a8a6_c.pt,astilbe,[     137.12      148.11      136.03]
flowers/astilbe/44573557211_f7c00b5312_c.jpg,masks/astilbe_43137281641_df0cb9b938_c.pt,astilbe,[     190.16       124.4      150.44]
flowers/astilbe/4480967489_1ebd380efa_c.jpg,masks/astilbe_4315658329_0a92f9f9be_c.pt,astilbe,[     72.918      160.48      153.73]
flowers/astilbe/4480971767_a69356cf5c_c.jpg,masks/astilbe_43855187644_12ef258769_c.pt,astilbe,[     156.86      169.81      195.01]
flowers/astilbe/4480974207_79695bc428_c.jpg,masks/astilbe_43906351154_67cff17abf_c.pt,astilbe,[     149.01      170.67      191.11]
flowers/astilbe/4481627164_6ca190b01a_c.jpg,masks/astilbe_44023194551_a3bbd4db3b_c.pt,astilbe,[     107.38      191.24      171.51]
flowers/astilbe/4481982111_ac527858fb_c.jpg,masks/astilbe_44037019471_df7ea8e658_c.pt,astilbe,[     72.918      160.48      153.73]
flowers/astilbe/4481984039_e3bf2c2d31_c.jpg,masks/astilbe_44573557211_f7c00b5312_c.pt,astilbe,[     92.061      139.67      126.14]
flowers/astilbe/4481993541_19c96a0787_c.jpg,masks/astilbe_4480967489_1ebd380efa_c.pt,astilbe,[     107.38      191.24      171.51]
flowers/astilbe/4482636456_c2976a8fe6_c.jpg,masks/astilbe_4480971767_a69356cf5c_c.pt,astilbe,[     156.86      169.81      195.01]
flowers/astilbe/4506839721_03b1f1df6b_c.jpg,masks/astilbe_4480974207_79695bc428_c.pt,astilbe,[     164.84      121.23      127.51]
flowers/astilbe/452298345_412d599fde_c.jpg,masks/astilbe_4481627164_6ca190b01a_c.pt,astilbe,[     140.37      167.28      132.84]
flowers/astilbe/45411960465_f164bf600d_c.jpg,masks/astilbe_4481982111_ac527858fb_c.pt,astilbe,[     112.59      144.25       124.6]
flowers/astilbe/45848451415_d80345b103_c.jpg,masks/astilbe_4481984039_e3bf2c2d31_c.pt,astilbe,[     56.547         132      130.77]
flowers/astilbe/4619996341_30bae4939c_c.jpg,masks/astilbe_4481993541_19c96a0787_c.pt,astilbe,[     241.84      125.05      131.63]
flowers/astilbe/4640475950_b1f5633ec6_c.jpg,masks/astilbe_4482636456_c2976a8fe6_c.pt,astilbe,[     242.53      116.94      128.03]
flowers/astilbe/4666939700_dd9b6e462f_c.jpg,masks/astilbe_45411960465_f164bf600d_c.pt,astilbe,[     187.03      135.92      127.27]
flowers/astilbe/4693877047_91e6d7f795_c.jpg,masks/astilbe_4640475950_b1f5633ec6_c.pt,astilbe,[     220.36       128.1      127.63]
flowers/astilbe/4694510344_5c241eab15_c.jpg,masks/astilbe_46601251712_6cf97aca64_c.pt,astilbe,[     175.63      158.79      90.632]
flowers/astilbe/4699247465_beaa232e28_c.jpg,masks/astilbe_4666900908_97ef1f06ce_c.pt,astilbe,[      164.5       123.7      143.32]
flowers/astilbe/4707286395_79b8410686_c.jpg,masks/astilbe_4666939700_dd9b6e462f_c.pt,astilbe,[     172.42      152.26      135.45]
flowers/astilbe/4717048517_67aba56799_c.jpg,masks/astilbe_46744374371_abc46eb47d_c.pt,astilbe,[     141.26      190.06      151.99]
flowers/astilbe/4720718487_0c71000409_c.jpg,masks/astilbe_4690022027_6b9b0f0bb5_c.pt,astilbe,[     89.618      152.41      132.34]
flowers/astilbe/4721878267_f9f6f27019_c.jpg,masks/astilbe_4693877047_91e6d7f795_c.pt,astilbe,[      38.46      150.13      141.25]
flowers/astilbe/4731599536_c57355c0a6_c.jpg,masks/astilbe_4694510344_5c241eab15_c.pt,astilbe,[     148.59      131.42      127.89]
flowers/astilbe/4733390253_2e2e81722b_c.jpg,masks/astilbe_4699247465_beaa232e28_c.pt,astilbe,[     131.76       152.1      125.27]
flowers/astilbe/4733522137_bfce22ce5c_c.jpg,masks/astilbe_4707286395_79b8410686_c.pt,astilbe,[      125.6      160.57      118.19]
flowers/astilbe/4738894003_e115723622_c.jpg,masks/astilbe_4717048517_67aba56799_c.pt,astilbe,[     213.86      126.56      147.17]
flowers/astilbe/4739206243_e947240109_c.jpg,masks/astilbe_4720718487_0c71000409_c.pt,astilbe,[     113.62      153.33       113.2]
flowers/astilbe/4752168030_b7621b813e_c.jpg,masks/astilbe_4721878267_f9f6f27019_c.pt,astilbe,[     184.15      136.78      130.26]
flowers/astilbe/47737604632_a0e3e194f7_c.jpg,masks/astilbe_4733390253_2e2e81722b_c.pt,astilbe,[      212.2      112.67      150.99]
flowers/astilbe/4775208727_7184c5ed60_c.jpg,masks/astilbe_4733522137_bfce22ce5c_c.pt,astilbe,[     95.093      155.21      116.77]
flowers/astilbe/4775209675_288709d8db_c.jpg,masks/astilbe_4738894003_e115723622_c.pt,astilbe,[     160.09       121.6      141.88]
flowers/astilbe/4776801124_2377f86dcd_c.jpg,masks/astilbe_4739206243_e947240109_c.pt,astilbe,[      71.53      126.97      129.51]
flowers/astilbe/4787404558_88f09faf8f_c.jpg,masks/astilbe_4752168030_b7621b813e_c.pt,astilbe,[     165.02      157.39      118.18]
flowers/astilbe/4790953432_dd1f6b842f_c.jpg,masks/astilbe_4762758746_72eaac60df_c.pt,astilbe,[     152.54       180.3      109.36]
flowers/astilbe/47943479783_aa44b29eef_c.jpg,masks/astilbe_47737604632_a0e3e194f7_c.pt,astilbe,[     94.601      150.34      129.92]
flowers/astilbe/48011344882_43962ac0d9_c.jpg,masks/astilbe_4775208727_7184c5ed60_c.pt,astilbe,[     151.62      147.68      132.39]
flowers/astilbe/48026904288_b3e60ddf51_c.jpg,masks/astilbe_4775209675_288709d8db_c.pt,astilbe,[     212.95      124.83      132.45]
flowers/astilbe/48060071382_3bc9934531_c.jpg,masks/astilbe_4776801124_2377f86dcd_c.pt,astilbe,[     132.72      185.62      139.03]
flowers/astilbe/48067562788_8133f796e5_c.jpg,masks/astilbe_4787404558_88f09faf8f_c.pt,astilbe,[     215.06      125.37      131.18]
flowers/astilbe/48079156356_4d06e8e993_c.jpg,masks/astilbe_4790953432_dd1f6b842f_c.pt,astilbe,[     189.78      164.87      100.98]
flowers/astilbe/48118654896_6f954380a1_c.jpg,masks/astilbe_48011344882_43962ac0d9_c.pt,astilbe,[      220.9      127.47      130.43]
flowers/astilbe/48172007852_5f08f6c8c4_c.jpg,masks/astilbe_48026904288_b3e60ddf51_c.pt,astilbe,[     122.63      178.99      130.41]
flowers/astilbe/48175110101_77697e20c1_c.jpg,masks/astilbe_48067562788_8133f796e5_c.pt,astilbe,[     149.97      128.33      132.74]
flowers/astilbe/48175110746_7dffc553d0_c.jpg,masks/astilbe_48079156356_4d06e8e993_c.pt,astilbe,[     199.51      128.42      128.95]
flowers/astilbe/48175187247_b1a2c858ac_c.jpg,masks/astilbe_48118654896_6f954380a1_c.pt,astilbe,[     202.58      127.31      132.04]
flowers/astilbe/48175656546_b96c6791b6_c.jpg,masks/astilbe_48172007852_5f08f6c8c4_c.pt,astilbe,[     161.72      112.24      142.86]
flowers/astilbe/48176392302_bc804be89f_c.jpg,masks/astilbe_48175106186_0541839512_c.pt,astilbe,[     58.521      168.25      147.62]
flowers/astilbe/48187914902_dab134ae41_c.jpg,masks/astilbe_48175110101_77697e20c1_c.pt,astilbe,[     147.94      145.18      125.65]
flowers/astilbe/4824376668_9346705e5c_c.jpg,masks/astilbe_48175184372_c5ffe67975_c.pt,astilbe,[     215.68      137.06      134.45]
flowers/astilbe/4835205892_9dbd7c082a_c.jpg,masks/astilbe_48175656546_b96c6791b6_c.pt,astilbe,[      193.3      148.18      123.08]
flowers/astilbe/48371534717_377aa1c9cc_c.jpg,masks/astilbe_48176392302_bc804be89f_c.pt,astilbe,[     100.78      179.01      85.171]
flowers/astilbe/48373661561_64d74d831e_c.jpg,masks/astilbe_48187914902_dab134ae41_c.pt,astilbe,[     103.55      188.03      127.36]
flowers/astilbe/48447955052_a442f0f3c0_c.jpg,masks/astilbe_48190019056_7721f6b82e_c.pt,astilbe,[     102.65      173.58       142.1]
flowers/astilbe/4846293440_7d1677720d_c.jpg,masks/astilbe_4824376668_9346705e5c_c.pt,astilbe,[     215.41      126.44         128]
flowers/astilbe/48470339757_d1a5f8e531_c.jpg,masks/astilbe_4824376712_58d18b1952_c.pt,astilbe,[     204.37      116.01      148.36]
flowers/astilbe/48483268956_7e215b6378_c.jpg,masks/astilbe_4835205892_9dbd7c082a_c.pt,astilbe,[     109.26      166.37      138.67]
flowers/astilbe/48538641197_ff9452c9e8_c.jpg,masks/astilbe_48373661561_64d74d831e_c.pt,astilbe,[     142.65      153.04      111.91]
flowers/astilbe/4856318273_443071c69b_c.jpg,masks/astilbe_48447955052_a442f0f3c0_c.pt,astilbe,[     182.74       130.3      118.54]
